|index|location_code|year|chl_median|chl_max|grid_pop|grid_senile_pop|total_pop|senile_pop|avg_age|AD|grid_AD|MD|grid_MD|PD|grid_PD
1809|1018A56|11440|2007|2.05|5.2|2475.5998905|616.01039956|392650|102462.0|35.92664665|144|0.9078985973|25.0|0.1576212843|465.0|2.9317558872
1810|1018A56|11440|2008|3.5|11.4|2475.4001095|634.98960044|385119|105020.0|36.31369007|168|1.0798408242|24.0|0.1542629749|494.0|3.1752462332
1811|1018A56|11440|2009|4.55|18.2|2475.2003284|653.96880131|384013|107546.5|36.74564814|212|1.3664705873|24.0|0.1546947835|542.0|3.4935238599
1812|1018A56|11440|2010|2.3|4.9|2475.0|673.0|391865|112168.0|37.2091451|224|1.4147729448|35.0|0.2210582726|622.0|3.928521302
1813|1018A56|11440|2011|2.1|18.2|2443.6171961|692.18948521|389493|116557.5|37.64530225|259|1.6249248479|35.0|0.2195844389|698.0|4.3791410959
1814|1018A56|11440|2012|6.2|21.1|2412.2343921|711.37897043|384644|119471.0|38.06491778|233|1.4612228798|25.0|0.1567835708|741.0|4.6470650382
1815|1018A56|11440|2013|4.1|13.1|2380.8515882|730.56845564|381856|121894.5|38.4795024|276|1.720845131|18.0|0.1122290303|710.0|4.42681175
1816|1018A56|11440|2014|5.25|18.3|2349.3828039|749.81051479|385439|125247.0|38.85218594|282|1.718886648|17.0|0.1036208263|624.0|3.8034938594
1817|1018A56|11440|2015|7.0|10.9|2318.0|769.0|387643|129155.0|39.16707287|261|1.5607092092|28.0|0.1674324056|698.0|4.1738506822
1818|1018A56|11440|2016|11.05|52.9|2336.0|803.0|379892|130709.0|39.47928691|265|1.6295157571|28.0|0.1721752498|743.0|4.568793236
1819|1018A56|11440|2017|4.65|13.2|2258.0|807.0|374915|123393.0|40.33144579|261|1.5719243028|29.0|0.1746582559|775.0|4.6675913207
1820|1018A60|41410|2005|0.1|0.3|4711.0|1128.0|277781|50348.5|32.28608231|50|0.8479701635|6.0|0.1017564196|167.0|2.8322203462
1821|1018A60|41410|2006|1.2|5.8|4879.6765189|1246.3940887|274569|53468.5|32.84595024|47|0.8352902053|3.0|0.0533163961|203.0|3.6077428017
1822|1018A60|41410|2007|0.6|15.1|5047.892173|1364.4646962|275351|56650.5|33.39287773|66|1.2099497856|10.0|0.1833257251|268.0|4.9131294324
1823|1018A60|41410|2008|1.2|10.9|5216.107827|1482.5353038|277590|60588.0|33.8968323|86|1.6159993988|11.0|0.2066975975|293.0|5.5056723705
1824|1018A60|41410|2009|3.65|21.1|5384.3234811|1600.6059113|275731|64687.0|34.42095456|95|1.8551078069|14.0|0.2733843084|327.0|6.3854763459
1825|1018A60|41410|2010|3.7|15.5|5553.0|1719.0|287833|69850.0|34.91013852|121|2.334384869|9.0|0.1736319324|356.0|6.8681075485
1826|1018A60|41410|2011|2.65|15.4|5529.6128149|1821.9435926|287294|75212.0|35.35934862|129|2.4828922745|17.0|0.3272028579|456.0|8.7767354821
1827|1018A60|41410|2012|4.2|10.6|5506.2256298|1924.8871851|286841|79615.5|35.86137937|144|2.764236949|18.0|0.3455296186|509.0|9.7708097711
1828|1018A60|41410|2013|4.2|5.6|5482.8384447|2027.8307777|286344|83693.5|36.37881825|127|2.431762085|16.0|0.3063637272|443.0|8.4824456982
1829|1018A60|41410|2014|4.55|18.3|5459.3871851|2131.0564074|288408|87891.5|36.88400447|171|3.2369254967|14.0|0.2650114442|366.0|6.9281563263
1830|1018A60|41410|2015|4.9|11.1|5436.0|2234.0|287519|92410.0|37.42168805|220|4.1594468539|23.0|0.434851262|385.0|7.2790319944
1831|1018A60|41410|2016|2.15|3.8|5637.0|2381.0|284890|96470.0|38.04551828|279|5.5204570185|18.0|0.3561585173|425.0|8.4092983257
1832|1018A60|41410|2017|0.45|6.6|4889.0|2176.0|281205|93625.0|39.22944471|287|4.9897512491|16.0|0.2781742857|479.0|8.3278426771
1833|1018A66|41173|2005|17.25|55.1|26310.0|5284.0|357561|64744.5|32.32362639|42|3.0904377155|15.0|1.1037277555|244.0|17.95397149
1834|1018A66|41173|2006|22.8|66.8|25707.812808|5571.0706076|356668|68366.5|32.7878238|41|2.9551861258|20.0|1.4415542077|330.0|23.785644427
1835|1018A66|41173|2007|18.7|64.2|25107.270936|5857.3568692|358316|72378.5|33.28260006|87|6.0961067087|23.0|1.6116144172|429.0|30.060112391
1836|1018A66|41173|2008|24.8|68.8|24506.729064|6143.6431308|357459|77079.5|33.80144044|112|7.6785132146|22.0|1.5082793814|504.0|34.553309466
1837|1018A66|41173|2009|42.4|98.7|23906.187192|6429.9293924|354289|81656.0|34.32723594|128|8.6369939812|22.0|1.4844833405|539.0|36.369841843
1838|1018A66|41173|2010|25.55|74.2|23304.0|6717.0|355453|86619.0|34.83816479|155|10.162018607|30.0|1.9668423111|564.0|36.976635448
1839|1018A66|41173|2011|21.1|56.1|23310.796276|7108.1856517|352565|91531.5|35.33034722|169|11.173895794|32.0|2.115767251|629.0|41.588050027
1840|1018A66|41173|2012|18.1|49.5|23317.592552|7499.3713034|357920|97279.0|35.83087605|187|12.182582161|25.0|1.6286874547|693.0|45.147216245
1841|1018A66|41173|2013|12.05|29.1|23324.388828|7890.5569551|357631|103086.5|36.34376468|146|9.5219954895|26.0|1.6956978269|594.0|38.74017343
1842|1018A66|41173|2014|13.6|23.2|23331.203724|8282.8143483|353494|107554.5|36.884504|170|11.220288415|25.0|1.650042414|444.0|29.304753273
1843|1018A66|41173|2015|22.6|34.3|23338.0|8674.0|350519|111761.0|37.42745438|185|12.317534855|17.0|1.1318815813|470.0|31.29319666
1844|1018A66|41173|2016|20.8|13.2|22880.0|8940.0|345061|114883.5|37.93218763|231|15.316943961|20.0|1.3261423343|475.0|31.495880439
1845|1018A66|41173|2017|2.6|10.6|22462.0|9204.0|332787|107640.0|38.80015746|278|18.764062298|22.0|1.4849257934|497.0|33.545823605
1846|1018A70|41173|2005|3.8|30.0|27143.0|5902.0|357561|64744.5|32.32362639|42|3.1882839571|15.0|1.1386728418|244.0|18.522411561
1847|1018A70|41173|2006|3.1|17.6|27301.059113|6239.1527094|356668|68366.5|32.7878238|41|3.1383343155|20.0|1.5308947881|330.0|25.259764003
1848|1018A70|41173|2007|3.5|6.0|27458.686371|6575.3842365|358316|72378.5|33.28260006|87|6.6670361198|23.0|1.7625497788|429.0|32.875385004
1849|1018A70|41173|2008|2.0|11.6|27616.313629|6911.6157635|357459|77079.5|33.80144044|112|8.6528164809|22.0|1.6996603802|504.0|38.937674164
1850|1018A70|41173|2009|4.7|12.1|27773.940887|7247.8472906|354289|81656.0|34.32723594|128|10.034363002|22.0|1.7246561409|539.0|42.254075452
1851|1018A70|41173|2010|4.15|28.7|27932.0|7585.0|355453|86619.0|34.83816479|155|12.180119453|30.0|2.3574424748|564.0|44.319918526
1852|1018A70|41173|2011|4.3|19.2|27092.460022|7619.5810515|352565|91531.5|35.33034722|169|12.986614507|32.0|2.4590039303|629.0|48.334796006
1853|1018A70|41173|2012|8.3|33.1|26252.920044|7654.162103|357920|97279.0|35.83087605|187|13.716182522|25.0|1.8337142409|693.0|50.830558757
1854|1018A70|41173|2013|6.05|34.9|25413.380066|7688.7431544|357631|103086.5|36.34376468|146|10.374809481|26.0|1.8475688117|594.0|42.209841314
1855|1018A70|41173|2014|10.9|59.2|24571.539978|7723.4189485|353494|107554.5|36.884504|170|11.816782735|25.0|1.737762167|444.0|30.862656085
1856|1018A70|41173|2015|8.4|25.8|23732.0|7758.0|350519|111761.0|37.42745438|185|12.52548364|17.0|1.1509903885|470.0|31.821498977
1857|1018A70|41173|2016|11.55|18.4|23303.0|8012.0|345061|114883.5|37.93218763|231|15.600119979|20.0|1.3506597384|475.0|32.078168788
1858|1018A70|41173|2017|4.25|21.7|23205.0|7898.0|332787|107640.0|38.80015746|278|19.384741591|22.0|1.5340442986|497.0|34.655455291
1859|1018A72|41171|2005|4.55|8.7|1984.0|272.0|267789|58568.0|33.84523847|18|0.1333587265|10.0|0.0740881814|200.0|1.4817636273
1860|1018A72|41171|2006|3.6|20.2|1960.9622332|288.22660099|267612|62078.0|34.42999899|27|0.1978460618|11.0|0.0806039511|247.0|1.809925084
1861|1018A72|41171|2007|4.15|26.6|1937.9874111|304.408867|265881|65350.0|35.01448623|44|0.320712823|12.0|0.0874671335|277.0|2.0190329992
1862|1018A72|41171|2008|3.85|11.9|1915.0125889|320.591133|262820|68918.5|35.62711258|76|0.5537666721|19.0|0.138441668|307.0|2.2369258991
1863|1018A72|41171|2009|9.3|21.0|1892.0377668|336.77339901|262258|73042.0|36.29475288|69|0.4977945607|19.0|0.1370738646|318.0|2.2941836278
1864|1018A72|41171|2010|9.1|28.6|1869.0|353.0|266261|77815.5|36.9103821|66|0.4632822682|17.0|0.1193302812|330.0|2.3164113408
1865|1018A72|41171|2011|3.8|8.5|1854.8077766|382.78368018|263077|82112.0|37.47829904|87|0.6133880064|13.0|0.0916556791|402.0|2.8342756158
1866|1018A72|41171|2012|5.1|19.5|1840.6155531|412.56736035|253492|84373.0|38.03353788|97|0.7043208806|15.0|0.1089156001|433.0|3.1440303225
1867|1018A72|41171|2013|3.1|13.0|1826.4233297|442.35104053|250246|86014.5|38.59338081|84|0.613074973|11.0|0.0802836274|417.0|3.0434793302
1868|1018A72|41171|2014|4.6|8.6|1812.1922234|472.21631982|247315|88680.5|39.18313109|139|1.0185177569|11.0|0.0806021247|372.0|2.7258173063
1869|1018A72|41171|2015|7.2|6.5|1798.0|502.0|247270|91987.0|39.7494493|176|1.2797670563|12.0|0.0872568447|381.0|2.7704048206
1870|1018A72|41171|2016|4.45|11.4|1792.0|527.0|252353|96249.5|40.24634653|164|1.1645908707|15.0|0.1065174577|395.0|2.8049597191
1871|1018A72|41171|2017|3.25|18.3|1743.0|551.0|254977|96786.0|41.20403017|186|1.2714793883|15.0|0.1025386603|458.0|3.130847096
1872|1018A76|11530|2005|5.2|35.9|22416.0|3750.0|416405|98857.5|34.46360599|50|2.6916103313|20.0|1.0766441325|304.0|16.364990814
1873|1018A76|11530|2006|9.35|52.9|22430.623974|4040.2758621|419832|104386.5|35.02340413|79|4.2207818697|15.0|0.8014142791|370.0|19.768218883
1874|1018A76|11530|2007|3.8|34.5|22445.207991|4329.7586207|420542|109659.5|35.52650556|117|6.2445352307|18.0|0.9606977278|469.0|25.031513019
1875|1018A76|11530|2008|7.0|34.6|22459.792009|4619.2413793|420795|114981.0|36.04139957|161|8.5933210076|14.0|0.747245305|490.0|26.153585675
1876|1018A76|11530|2009|6.55|22.7|22474.376026|4908.7241379|421967|120704.0|36.58551621|171|9.1076276119|16.0|0.852175683|569.0|30.305497726
1877|1018A76|11530|2010|3.8|140.9|22489.0|5199.0|423736|126342.0|37.12623813|188|9.9777502974|19.0|1.0083896577|597.0|31.684664508
1878|1018A76|11530|2011|1.5|22.7|22254.328587|5403.6878423|427468|132254.5|37.6143502|182|9.4750666783|28.0|1.4577025659|700.0|36.442564147
1879|1018A76|11530|2012|1.5|21.2|22019.657174|5608.3756846|427520|138000.0|38.05514276|219|11.279717723|22.0|1.1331223284|778.0|40.071325977
1880|1018A76|11530|2013|1.1|15.9|21784.985761|5813.0635268|424964|142443.0|38.55181001|190|9.7399951399|26.0|1.3328414402|748.0|38.344822972
1881|1018A76|11530|2014|2.35|17.2|21549.671413|6018.3121577|425831|147143.5|39.08435726|186|9.4127456263|26.0|1.3157601413|673.0|34.057945196
1882|1018A76|11530|2015|1.2|19.7|21315.0|6223.0|422092|151972.0|39.60181029|244|12.321626565|24.0|1.2119632687|720.0|36.35889806
1883|1018A76|11530|2016|0.7|75.1|21069.0|6358.0|417551|155943.5|40.16535022|258|13.018294771|34.0|1.7155892334|759.0|38.298006711
1884|1018A76|11530|2017|6.3|21.0|20541.0|6520.0|410742|151481.0|41.29239766|328|16.403114364|37.0|1.8503513154|846.0|42.30803278
1885|1019A05|11500|2005|16.85|67.7|1734.0|314.0|553660|124775.0|34.16854668|73|0.2286276776|19.0|0.0595058339|345.0|1.0805006683
1886|1019A05|11500|2006|16.75|65.5|1693.3333333|336.2364532|554945|133299.5|34.67581094|93|0.2837758697|22.0|0.0671297756|458.0|1.3975198743
1887|1019A05|11500|2007|24.65|72.0|1652.7777778|358.41215107|560424|141441.5|35.20658964|145|0.4276276137|25.0|0.0737288989|601.0|1.7724427299
1888|1019A05|11500|2008|30.45|110.0|1612.2222222|380.58784893|576848|151422.0|35.68199437|148|0.4136425694|25.0|0.0698720556|690.0|1.9284687358
1889|1019A05|11500|2009|33.25|143.1|1571.6666667|402.7635468|572836|160614.5|36.173707|201|0.5514754659|26.0|0.0713351349|806.0|2.2113891818
1890|1019A05|11500|2010|35.4|79.0|1531.0|425.0|574127|167937.5|36.7274703|222|0.5919979377|25.0|0.0666664344|846.0|2.2559921411
1891|1019A05|11500|2011|16.7|86.4|1498.8176342|433.19550931|569072|174960.0|37.27313377|295|0.7769688231|34.0|0.0895489491|943.0|2.4836664412
1892|1019A05|11500|2012|24.0|115.7|1466.6352683|441.39101862|567431|181718.5|37.78428198|303|0.7831621577|38.0|0.0982183564|1017.0|2.6286333808
1893|1019A05|11500|2013|12.0|36.0|1434.4529025|449.58652793|569070|188534.5|38.28108749|323|0.814185052|45.0|0.113431354|957.0|2.4123067948
1894|1019A05|11500|2014|19.2|45.2|1402.1823658|457.80449069|585160|197317.0|38.71740797|442|1.0591369979|40.0|0.0958495021|861.0|2.0631605321
1895|1019A05|11500|2015|26.4|61.9|1370.0|466.0|589074|206303.0|39.12780803|553|1.286103274|39.0|0.0907016775|955.0|2.2210282579
1896|1019A05|11500|2016|20.5|119.9|1324.0|450.0|595485|213346.5|39.56189548|604|1.3429322317|40.0|0.0889359094|1049.0|2.3323442236
1897|1019A05|11500|2017|21.05|41.5|1310.0|454.0|601691|208148.0|40.37387131|589|1.2823691895|43.0|0.0936194824|1115.0|2.4275749513
1898|1019A10|41281|2005|3.0|48.9|3579.0|1303.0|389301|81710.0|33.52323987|73|0.671118235|14.0|0.1287076067|276.0|2.5373785323
1899|1019A10|41281|2006|6.4|24.2|3332.7963875|1259.5287356|381105|86057.5|34.1843226|91|0.7958029185|12.0|0.1049410442|340.0|2.9733295857
1900|1019A10|41281|2007|3.9|73.1|3087.2654625|1216.1762452|378260|89790.5|34.79321275|118|0.9630870951|17.0|0.1387498357|417.0|3.4034518529
1901|1019A10|41281|2008|7.6|55.9|2841.7345375|1172.8237548|386817|95590.5|35.34873021|131|0.9623858941|14.0|0.1028504009|462.0|3.3940632297
1902|1019A10|41281|2009|2.95|35.0|2596.2036125|1129.4712644|388777|102156.5|35.89417582|151|1.0083588934|21.0|0.1402353428|508.0|3.3923597207
1903|1019A10|41281|2010|1.15|15.9|2350.0|1086.0|394375|107903.5|36.36678319|140|0.8342313788|24.0|0.1430110935|588.0|3.5037717908
1904|1019A10|41281|2011|3.0|12.8|3044.2196057|1289.0887185|391832|113782.0|36.87260199|183|1.4217628674|24.0|0.1864607039|637.0|4.9489778498
1905|1019A10|41281|2012|1.6|13.6|3738.4392114|1492.177437|396559|120456.0|37.41740514|206|1.9420022684|29.0|0.2733886688|703.0|6.6273184207
1906|1019A10|41281|2013|2.1|12.0|4432.6588171|1695.2661555|410491|129376.0|37.92273559|189|2.0409034947|21.0|0.226767055|713.0|7.6992814376
1907|1019A10|41281|2014|4.15|22.0|5128.7803943|1898.9112815|424423|140009.5|38.41731768|222|2.6826756503|21.0|0.2537666156|638.0|7.7096714635
1908|1019A10|41281|2015|5.1|30.6|5823.0|2102.0|441988|151844.5|38.91147232|264|3.4780853779|30.0|0.3952369748|706.0|9.3012434727
1909|1019A10|41281|2016|7.95|38.3|6507.0|2334.0|446233|162602.0|39.46118855|220|3.2080549847|24.0|0.3499696347|730.0|10.644909722
1910|1019A10|41281|2017|8.35|18.6|6648.0|2435.0|448684|160022.0|40.4705004|295|4.3709158339|22.0|0.3259666046|777.0|11.512547806
1911|1019A25|41281|2005|14.75|86.0|158.0|66.0|389301|81710.0|33.52323987|73|0.0296274605|14.0|0.0056819787|276.0|0.112016152
1912|1019A25|41281|2006|30.55|71.3|152.19047619|64.197044335|381105|86057.5|34.1843226|91|0.0363399413|12.0|0.0047920802|340.0|0.1357756049
1913|1019A25|41281|2007|26.35|51.1|146.3968254|62.399014778|378260|89790.5|34.79321275|118|0.0456691836|17.0|0.0065794587|417.0|0.1613902506
1914|1019A25|41281|2008|29.65|123.6|140.6031746|60.600985222|386817|95590.5|35.34873021|131|0.0476168728|14.0|0.0050888261|462.0|0.1679312612
1915|1019A25|41281|2009|29.7|163.9|134.80952381|58.802955665|388777|102156.5|35.89417582|151|0.0523596769|21.0|0.0072818094|508.0|0.1761504361
1916|1019A25|41281|2010|31.85|76.7|129.0|57.0|394375|107903.5|36.36678319|140|0.0457939778|24.0|0.0078503962|588.0|0.1923347068
1917|1019A25|41281|2011|16.9|92.9|133.7973713|57.999452355|391832|113782.0|36.87260199|183|0.0624883086|24.0|0.008195188|637.0|0.2175139486
1918|1019A25|41281|2012|21.0|116.8|138.59474261|58.99890471|396559|120456.0|37.41740514|206|0.0719956349|29.0|0.0101353078|703.0|0.2456938414
1919|1019A25|41281|2013|20.55|57.8|143.39211391|59.998357065|410491|129376.0|37.92273559|189|0.0660212027|21.0|0.0073356892|713.0|0.249064114
1920|1019A25|41281|2014|35.55|82.5|148.2026287|61.000547645|424423|140009.5|38.41731768|222|0.0775193229|21.0|0.0073329089|638.0|0.2227807567
1921|1019A25|41281|2015|15.2|72.6|153.0|62.0|441988|151844.5|38.91147232|264|0.0913870965|30.0|0.0103848973|706.0|0.2443912504
1922|1019A25|41281|2016|25.15|145.0|130.0|51.0|446233|162602.0|39.46118855|220|0.0640920775|24.0|0.006991863|730.0|0.2126691661
1923|1019A25|41281|2017|19.95|84.7|130.0|56.0|448684|160022.0|40.4705004|295|0.0854721809|22.0|0.0063741965|777.0|0.2251250323
1924|1019A50|41281|2005|2.1|6.9|875.0|323.0|389301|81710.0|33.52323987|73|0.1640761262|14.0|0.0314666543|276.0|0.6203426141
1925|1019A50|41281|2006|5.75|10.7|742.58292282|280.33004926|381105|86057.5|34.1843226|91|0.1773134595|12.0|0.0233819947|340.0|0.6624898486
1926|1019A50|41281|2007|4.95|9.7|610.52764094|237.77668309|378260|89790.5|34.79321275|118|0.1904569916|17.0|0.0274387191|417.0|0.6730556397
1927|1019A50|41281|2008|5.45|31.0|478.47235906|195.22331691|386817|95590.5|35.34873021|131|0.1620401354|14.0|0.0173172664|462.0|0.5714697903
1928|1019A50|41281|2009|6.9|16.2|346.41707718|152.66995074|388777|102156.5|35.89417582|151|0.1345475135|21.0|0.0187119059|508.0|0.4526499129
1929|1019A50|41281|2010|4.1|15.7|214.0|110.0|394375|107903.5|36.36678319|140|0.0759683043|24.0|0.0130231379|588.0|0.319066878
1930|1019A50|41281|2011|4.05|19.3|644.96385542|228.53504929|391832|113782.0|36.87260199|183|0.3012219154|24.0|0.0395045135|637.0|1.0485156289
1931|1019A50|41281|2012|4.0|22.9|1075.9277108|347.07009858|396559|120456.0|37.41740514|206|0.5589108013|29.0|0.0786816177|703.0|1.9073509383
1932|1019A50|41281|2013|1.9|15.5|1506.8915663|465.60514786|410491|129376.0|37.92273559|189|0.6938093796|21.0|0.0770899311|713.0|2.617386707
1933|1019A50|41281|2014|5.5|21.9|1939.0361446|584.46495071|424423|140009.5|38.41731768|222|1.0142382107|21.0|0.0959414524|638.0|2.9147926956
1934|1019A50|41281|2015|8.3|16.4|2370.0|703.0|441988|151844.5|38.91147232|264|1.4156040435|30.0|0.1608640959|706.0|3.7856683892
1935|1019A50|41281|2016|12.45|41.3|2553.0|813.0|446233|162602.0|39.46118855|220|1.2586697981|24.0|0.1373094325|730.0|4.176495239
1936|1019A50|41281|2017|7.15|29.9|5613.0|1359.0|448684|160022.0|40.4705004|295|3.6904257785|22.0|0.2752181937|777.0|9.720206203
1937|1019A55|41480|2005|5.35|15.5|7221.0|1652.0|261770|67479.5|35.2913679|38|1.0482408221|9.0|0.2482675631|207.0|5.7101539519
1938|1019A55|41480|2006|12.8|279.5|7134.0574713|1712.8998358|292752|73465.0|35.3518934|34|0.8285441398|10.0|0.2436894529|253.0|6.1653431581
1939|1019A55|41480|2007|9.65|96.1|7047.3524904|1773.6332786|303831|79872.5|35.50334665|55|1.2757236325|11.0|0.2551447265|291.0|6.7497377645
1940|1019A55|41480|2008|10.3|74.1|6960.6475096|1834.3667214|311164|85249.0|35.87994575|77|1.7224674392|12.0|0.268436484|288.0|6.4424756166
1941|1019A55|41480|2009|8.35|195.0|6873.9425287|1895.1001642|323011|90892.0|36.2497402|95|2.0216789528|16.0|0.3404932973|339.0|7.2142017369
1942|1019A55|41480|2010|2.8|11.2|6787.0|1956.0|355632|98366.5|36.38669312|137|2.6145538084|17.0|0.3244336843|409.0|7.8054927566
1943|1019A55|41480|2011|3.55|27.4|6703.6456736|2047.5498357|378790|107399.5|36.46220169|237|4.1943135369|20.0|0.3539505094|534.0|9.4504786021
1944|1019A55|41480|2012|4.3|43.6|6620.2913472|2139.0996714|394201|115776.5|36.67626302|226|3.7954897234|26.0|0.4366492602|614.0|10.311640222
1945|1019A55|41480|2013|4.0|34.4|6536.9370208|2230.6495071|401718|122661.5|36.99639103|192|3.1243108549|26.0|0.4230837616|639.0|10.398097064
1946|1019A55|41480|2014|13.15|88.9|6453.3543264|2322.4501643|411348|129633.5|37.40910218|267|4.1887783705|21.0|0.3294544786|678.0|10.636673166
1947|1019A55|41480|2015|13.5|112.0|6370.0|2414.0|423321|137762.0|37.81785628|489|7.3583167384|20.0|0.3009536498|696.0|10.473187014
1948|1019A55|41480|2016|13.5|103.3|6375.0|2528.0|430781|145797.5|38.2478117|803|11.883358365|27.0|0.3995649762|769.0|11.380202469
1949|1019A55|41480|2017|18.4|158.2|6252.0|2581.0|437848|142448.0|39.09973781|821|11.722999762|27.0|0.3855310519|844.0|12.051415103
1950|1019A60|41480|2005|4.05|46.1|26.0|9.0|261770|67479.5|35.2913679|38|0.0037743057|9.0|0.0008939145|207.0|0.0205600336
1951|1019A60|41480|2006|55.35|314.8|25.599343186|9.2003284072|292752|73465.0|35.3518934|34|0.0029730887|10.0|0.0008744379|253.0|0.0221232778
1952|1019A60|41480|2007|8.9|99.6|25.199781062|9.4001094691|303831|79872.5|35.50334665|55|0.0045617069|11.0|0.0009123414|291.0|0.0241355763
1953|1019A60|41480|2008|27.65|159.7|24.800218938|9.5998905309|311164|85249.0|35.87994575|77|0.0061370109|12.0|0.0009564173|288.0|0.0229540148
1954|1019A60|41480|2009|22.05|215.2|24.400656814|9.7996715928|323011|90892.0|36.2497402|95|0.0071764194|16.0|0.0012086601|339.0|0.025608486
1955|1019A60|41480|2010|12.45|66.2|24.0|10.0|355632|98366.5|36.38669312|137|0.0092455122|17.0|0.0011472533|409.0|0.0276015657
1956|1019A60|41480|2011|8.675|120.65|22.400876232|10.0|378790|107399.5|36.46220169|237|0.0140157018|20.0|0.0011827596|534.0|0.0315796824
1957|1019A60|41480|2012|4.9|175.1|20.801752464|10.0|394201|115776.5|36.67626302|226|0.0119258857|26.0|0.0013720045|614.0|0.0324004151
1958|1019A60|41480|2013|8.1|90.0|19.202628697|10.0|401718|122661.5|36.99639103|192|0.0091778429|26.0|0.0012428329|639.0|0.0305450085
